Season,Week,HomeTeam,AwayTeam,WinPercentage,RushYards,PassYards,Scoring,RushYardsAllowed,PassYardsAllowed,DefenseScoringAllowed,KickingPercentage,TurnoverMargin,Winner
2020,9,San Francisco 49ers,Green Bay Packers,A,A,A,A,A,A,A,A,A,A
2020,9,Indianapolis Colts,Baltimore Ravens,H,A,H,A,H,A,H,A,H,A
2020,9,Minnesota Vikings,Detroit Lions,A,H,A,H,A,H,A,A,H,H
2020,9,Jacksonville Jaguars,Houston Texans,H,H,A,A,A,H,H,A,H,A
2020,9,Atlanta Falcons,Denver Broncos,A,A,H,H,H,H,H,H,H,H
2020,9,Buffalo Bills,Seattle Seahawks,A,A,A,A,A,A,A,A,H,H
2020,9,Kansas City Chiefs,Carolina Panthers,H,H,H,H,H,A,A,H,H,H
2020,9,Tennessee Titans,Chicago Bears,H,A,H,H,H,H,H,A,H,H
2020,9,Washington Commanders,New York Giants,H,H,H,H,A,A,A,A,A,A
2020,9,Los Angeles Chargers,Las Vegas Raiders,A,H,H,A,A,A,A,A,A,A
2020,9,Arizona Cardinals,Miami Dolphins,H,A,H,H,A,A,H,A,A,A
2020,9,Dallas Cowboys,Pittsburgh Steelers,A,H,H,A,H,H,H,A,A,A
2020,9,Tampa Bay Buccaneers,New Orleans Saints,H,H,A,A,H,H,A,H,H,A
2020,9,New York Jets,New England Patriots,A,H,A,A,A,H,H,A,H,A
2020,10,Tennessee Titans,Indianapolis Colts,H,H,A,H,A,H,H,A,A,A
2020,10,Cleveland Browns,Houston Texans,H,A,A,H,A,H,A,A,H,H
2020,10,Detroit Lions,Washington Commanders,H,A,H,H,H,H,H,A,A,H
2020,10,Green Bay Packers,Jacksonville Jaguars,H,H,H,H,A,A,A,H,H,H
2020,10,Carolina Panthers,Tampa Bay Buccaneers,A,H,A,A,A,H,H,A,A,A
2020,10,New York Giants,Philadelphia Eagles,A,A,A,A,A,H,A,H,H,H
2020,10,Las Vegas Raiders,Denver Broncos,H,H,H,H,A,H,A,H,H,H
2020,10,Miami Dolphins,Los Angeles Chargers,H,H,A,H,H,H,A,H,H,H
2020,10,Arizona Cardinals,Buffalo Bills,A,A,A,H,A,H,A,A,A,H
2020,10,Pittsburgh Steelers,Cincinnati Bengals,H,A,A,H,A,A,A,H,H,H
2020,10,New Orleans Saints,San Francisco 49ers,H,H,A,H,H,H,A,A,H,H
2020,10,Los Angeles Rams,Seattle Seahawks,A,H,A,A,H,A,A,A,A,H
2020,10,New England Patriots,Baltimore Ravens,A,A,H,A,H,H,H,H,A,H
2020,10,Chicago Bears,Minnesota Vikings,H,H,A,A,A,A,A,H,H,A
2020,11,Seattle Seahawks,Arizona Cardinals,H,A,H,H,H,H,H,H,H,H
2020,11,New Orleans Saints,Atlanta Falcons,H,H,A,H,H,A,A,A,H,H
2020,11,Washington Commanders,Cincinnati Bengals,A,H,A,A,A,A,A,H,H,H
2020,11,Cleveland Browns,Philadelphia Eagles,H,H,A,H,A,H,H,H,H,H
2020,11,Houston Texans,New England Patriots,A,H,H,H,H,H,H,A,A,H
2020,11,Jacksonville Jaguars,Pittsburgh Steelers,A,H,A,A,H,H,H,A,A,A
2020,11,Baltimore Ravens,Tennessee Titans,H,H,A,A,A,A,A,H,H,A
2020,11,Carolina Panthers,Detroit Lions,A,A,A,H,A,A,A,H,H,H
2020,11,Denver Broncos,Miami Dolphins,A,A,H,A,A,A,H,A,A,H
2020,11,Los Angeles Chargers,New York Jets,H,A,H,H,H,A,A,A,A,H
2020,11,Indianapolis Colts,Green Bay Packers,A,A,A,A,H,A,A,A,H,H
2020,11,Minnesota Vikings,Dallas Cowboys,H,H,A,H,A,H,A,A,H,A
2020,11,Las Vegas Raiders,Kansas City Chiefs,A,H,A,A,A,H,H,H,A,A
2020,11,Tampa Bay Buccaneers,Los Angeles Rams,H,H,A,H,A,H,H,H,H,A
2020,12,Detroit Lions,Houston Texans,H,H,A,A,A,H,H,A,H,A
2020,12,Dallas Cowboys,Washington Commanders,H,H,H,H,H,H,H,H,A,A
2020,12,Atlanta Falcons,Las Vegas Raiders,A,A,H,H,A,H,A,H,H,H
2020,12,Buffalo Bills,Los Angeles Chargers,H,A,A,H,H,H,A,H,H,H
2020,12,Cincinnati Bengals,New York Giants,A,H,H,H,A,H,H,A,A,A
2020,12,Jacksonville Jaguars,Cleveland Browns,A,A,H,A,H,H,H,A,A,A
2020,12,Indianapolis Colts,Tennessee Titans,H,A,H,A,A,A,A,H,H,A
2020,12,New England Patriots,Arizona Cardinals,A,A,A,A,A,H,A,H,A,H
2020,12,New York Jets,Miami Dolphins,A,H,A,A,A,H,H,A,A,A
2020,12,Minnesota Vikings,Carolina Panthers,H,H,A,H,H,H,H,A,A,H
2020,12,Denver Broncos,New Orleans Saints,A,A,A,A,A,H,H,A,A,A
2020,12,Los Angeles Rams,San Francisco 49ers,H,H,H,H,H,A,A,A,A,A
2020,12,Tampa Bay Buccaneers,Kansas City Chiefs,A,H,A,A,H,H,H,H,A,A
2020,12,Green Bay Packers,Chicago Bears,H,A,H,H,A,H,H,H,H,H
2020,12,Philadelphia Eagles,Seattle Seahawks,A,A,A,A,A,A,A,A,A,A
2020,12,Pittsburgh Steelers,Baltimore Ravens,H,H,H,H,A,A,A,H,A,H
2020,13,Atlanta Falcons,New Orleans Saints,A,A,H,A,A,H,H,H,A,A
2020,13,Chicago Bears,Detroit Lions,H,A,A,A,A,A,A,H,H,A
2020,13,Miami Dolphins,Cincinnati Bengals,H,H,A,H,A,A,A,H,H,H
2020,13,Tennessee Titans,Cleveland Browns,H,A,H,H,H,H,H,A,H,A
2020,13,Houston Texans,Indianapolis Colts,A,H,H,A,H,H,H,H,A,A
2020,13,Minnesota Vikings,Jacksonville Jaguars,H,H,H,H,A,A,A,A,A,H
2020,13,New York Jets,Las Vegas Raiders,A,A,A,A,A,H,H,A,A,A
2020,13,Arizona Cardinals,Los Angeles Rams,A,H,A,H,A,H,H,A,H,A
2020,13,Seattle Seahawks,New York Giants,H,A,H,H,H,H,H,H,A,A
2020,13,Green Bay Packers,Philadelphia Eagles,H,H,H,H,A,H,A,H,H,H
2020,13,Los Angeles Chargers,New England Patriots,A,A,H,H,H,A,H,A,A,A
2020,13,Kansas City Chiefs,Denver Broncos,H,A,H,H,H,H,A,H,H,H
2020,13,Pittsburgh Steelers,Washington Commanders,H,H,H,H,A,A,A,H,H,A
2020,13,San Francisco 49ers,Buffalo Bills,A,H,A,A,A,A,A,H,A,A
2020,13,Baltimore Ravens,Dallas Cowboys,H,H,A,H,A,H,A,H,H,H
2020,14,Los Angeles Rams,New England Patriots,H,A,H,H,H,A,A,A,A,H
2020,14,Carolina Panthers,Denver Broncos,H,A,H,H,A,H,A,H,H,A
2020,14,Chicago Bears,Houston Texans,H,H,A,A,A,A,A,H,A,H
2020,14,Cincinnati Bengals,Dallas Cowboys,A,H,A,A,A,H,A,A,H,A
2020,14,New York Giants,Arizona Cardinals,A,A,A,A,A,H,A,H,A,A
2020,14,Jacksonville Jaguars,Tennessee Titans,A,A,A,A,H,A,H,H,A,A
2020,14,Miami Dolphins,Kansas City Chiefs,A,H,A,A,A,H,A,H,A,A
2020,14,Tampa Bay Buccaneers,Minnesota Vikings,H,H,H,H,H,A,A,H,H,H
2020,14,Las Vegas Raiders,Indianapolis Colts,A,H,A,A,A,H,H,H,A,A
2020,14,Seattle Seahawks,New York Jets,H,H,H,H,H,H,A,H,H,H
2020,14,Los Angeles Chargers,Atlanta Falcons,A,A,H,A,H,A,H,A,A,H
2020,14,Detroit Lions,Green Bay Packers,A,H,A,A,H,H,H,A,A,A
2020,14,Philadelphia Eagles,New Orleans Saints,A,A,A,A,A,H,H,A,A,H
2020,14,San Francisco 49ers,Washington Commanders,H,H,H,H,A,H,H,H,H,A
2020,14,Buffalo Bills,Pittsburgh Steelers,A,A,H,H,H,H,H,A,H,H
2020,14,Cleveland Browns,Baltimore Ravens,H,A,H,A,H,H,H,A,H,A
2020,15,Las Vegas Raiders,Los Angeles Chargers,H,H,A,H,H,H,H,H,A,A
2020,15,Denver Broncos,Buffalo Bills,A,H,A,A,H,A,H,A,A,A
2020,15,Green Bay Packers,Carolina Panthers,H,H,H,H,A,A,A,H,H,H
2020,15,Atlanta Falcons,Tampa Bay Buccaneers,A,H,H,A,A,H,H,H,A,A
2020,15,Minnesota Vikings,Chicago Bears,H,H,H,H,H,H,H,A,H,A
2020,15,Indianapolis Colts,Houston Texans,H,A,A,H,H,A,A,A,H,H
2020,15,Dallas Cowboys,San Francisco 49ers,A,A,A,H,H,H,H,A,H,H
2020,15,Tennessee Titans,Detroit Lions,H,A,A,H,A,H,A,A,H,H
2020,15,Baltimore Ravens,Jacksonville Jaguars,H,A,A,H,A,A,A,H,H,H
2020,15,Miami Dolphins,New England Patriots,H,A,H,H,A,H,A,A,H,H
2020,15,Washington Commanders,Seattle Seahawks,A,A,A,A,A,A,A,A,A,A
2020,15,Arizona Cardinals,Philadelphia Eagles,H,H,H,H,A,A,A,H,H,H
2020,15,Los Angeles Rams,New York Jets,H,H,H,H,H,A,A,H,A,A
2020,15,New Orleans Saints,Kansas City Chiefs,A,H,A,A,H,A,A,A,A,A
2020,15,New York Giants,Cleveland Browns,A,A,A,A,A,A,A,H,A,A
2020,15,Cincinnati Bengals,Pittsburgh Steelers,A,H,A,A,H,H,H,A,A,H
2020,16,New Orleans Saints,Minnesota Vikings,H,A,A,H,H,A,A,H,H,H
2020,16,Detroit Lions,Tampa Bay Buccaneers,A,A,A,A,A,H,H,A,A,A
2020,16,Arizona Cardinals,San Francisco 49ers,H,H,A,H,H,H,A,A,A,A
2020,16,Las Vegas Raiders,Miami Dolphins,A,H,H,H,H,H,H,H,A,A
2020,16,Kansas City Chiefs,Atlanta Falcons,H,A,H,H,H,A,A,A,H,H
2020,16,Jacksonville Jaguars,Chicago Bears,A,H,H,A,H,H,H,A,H,A
2020,16,Houston Texans,Cincinnati Bengals,H,H,H,H,H,H,H,H,H,A
2020,16,New York Jets,Cleveland Browns,A,A,A,A,A,H,H,A,A,H
2020,16,Pittsburgh Steelers,Indianapolis Colts,H,H,A,A,A,A,A,H,H,H
2020,16,Baltimore Ravens,New York Giants,H,H,A,H,A,A,A,A,H,H
2020,16,Washington Commanders,Carolina Panthers,H,A,A,A,A,A,A,A,A,A
2020,16,Los Angeles Chargers,Denver Broncos,H,A,H,H,A,A,A,A,H,H
2020,16,Dallas Cowboys,Philadelphia Eagles,H,A,H,H,H,A,H,H,A,H
2020,16,Seattle Seahawks,Los Angeles Rams,H,A,A,H,H,H,H,H,H,H
2020,16,Green Bay Packers,Tennessee Titans,H,A,H,H,A,A,A,H,H,H
2020,16,New England Patriots,Buffalo Bills,A,H,A,A,H,A,A,H,A,A
2020,17,Tampa Bay Buccaneers,Atlanta Falcons,H,A,H,H,H,A,A,A,H,H
2020,17,Buffalo Bills,Miami Dolphins,H,H,H,H,H,A,H,A,A,H
2020,17,Cincinnati Bengals,Baltimore Ravens,A,A,H,A,H,H,H,A,A,A
2020,17,Cleveland Browns,Pittsburgh Steelers,A,A,A,A,A,H,H,A,A,H
2020,17,New York Giants,Dallas Cowboys,A,A,A,A,A,H,A,H,H,H
2020,17,Detroit Lions,Minnesota Vikings,A,H,H,A,H,H,H,H,H,A
2020,17,New England Patriots,New York Jets,H,H,H,H,H,A,A,H,H,H
2020,17,Carolina Panthers,New Orleans Saints,A,A,H,A,A,H,H,A,A,A
2020,17,Chicago Bears,Green Bay Packers,A,A,A,A,H,H,H,A,A,A
2020,17,Indianapolis Colts,Jacksonville Jaguars,H,A,H,H,H,A,A,H,H,H
2020,17,Los Angeles Rams,Arizona Cardinals,H,A,H,A,H,A,A,H,A,H
2020,17,Denver Broncos,Las Vegas Raiders,A,H,A,A,H,A,A,A,H,A
2020,17,Houston Texans,Tennessee Titans,A,H,H,A,H,A,H,H,A,A
2020,17,Kansas City Chiefs,Los Angeles Chargers,H,H,H,H,H,H,A,H,H,A
2020,17,San Francisco 49ers,Seattle Seahawks,A,A,H,A,A,A,H,A,A,A
2020,17,Philadelphia Eagles,Washington Commanders,A,H,A,A,H,H,H,A,A,A
2021,1,Tampa Bay Buccaneers,Dallas Cowboys,H,A,A,H,H,H,A,A,A,H
2021,1,Atlanta Falcons,Philadelphia Eagles,H,A,A,H,H,H,A,H,H,A
2021,1,Buffalo Bills,Pittsburgh Steelers,H,A,H,A,H,A,H,A,A,A
2021,1,Carolina Panthers,New York Jets,H,A,H,H,H,A,A,H,H,H
2021,1,Cincinnati Bengals,Minnesota Vikings,H,A,A,H,H,H,A,A,H,H
2021,1,Indianapolis Colts,Seattle Seahawks,H,A,A,A,H,H,H,H,H,A
2021,1,Tennessee Titans,Arizona Cardinals,H,H,A,A,A,H,H,H,A,A
2021,1,Detroit Lions,San Francisco 49ers,H,A,H,A,H,A,H,H,H,A
2021,1,Houston Texans,Jacksonville Jaguars,H,A,A,H,H,H,A,H,H,H
2021,1,Washington Commanders,Los Angeles Chargers,H,A,A,A,H,H,H,A,H,A
2021,1,Kansas City Chiefs,Cleveland Browns,H,H,H,H,A,A,A,H,H,H
2021,1,New York Giants,Denver Broncos,H,H,A,A,A,H,H,H,H,A
2021,1,New Orleans Saints,Green Bay Packers,H,A,A,H,H,H,A,H,H,H
2021,1,New England Patriots,Miami Dolphins,H,A,H,A,H,A,H,H,A,A
2021,1,Los Angeles Rams,Chicago Bears,H,H,H,H,A,A,A,H,H,H
2021,1,Las Vegas Raiders,Baltimore Ravens,H,H,H,H,A,A,A,A,H,H
2021,2,Washington Commanders,New York Giants,H,A,A,H,H,A,A,A,A,H
2021,2,Miami Dolphins,Buffalo Bills,H,H,A,H,A,H,H,A,H,A
2021,2,Carolina Panthers,New Orleans Saints,H,A,H,H,A,A,A,H,A,H
2021,2,Chicago Bears,Cincinnati Bengals,A,H,A,A,A,H,H,H,H,H
2021,2,Cleveland Browns,Houston Texans,A,H,A,H,H,H,H,A,A,H
2021,2,Indianapolis Colts,Los Angeles Rams,A,A,A,A,A,H,H,A,A,A
2021,2,Jacksonville Jaguars,Denver Broncos,A,H,A,A,A,H,H,A,A,A
2021,2,New York Jets,New England Patriots,H,H,A,A,A,H,H,A,A,A
2021,2,Philadelphia Eagles,San Francisco 49ers,H,H,A,A,A,A,A,H,H,A
2021,2,Pittsburgh Steelers,Las Vegas Raiders,H,A,A,A,H,H,A,A,A,A
2021,2,Tampa Bay Buccaneers,Atlanta Falcons,H,A,H,H,H,H,A,A,A,H
2021,2,Arizona Cardinals,Minnesota Vikings,H,A,H,H,H,A,A,A,A,H
2021,2,Los Angeles Chargers,Dallas Cowboys,H,H,H,A,A,A,A,H,A,A
2021,2,Seattle Seahawks,Tennessee Titans,H,A,H,H,H,A,A,A,H,A
2021,2,Baltimore Ravens,Kansas City Chiefs,A,A,A,A,H,H,H,H,A,H
2021,2,Green Bay Packers,Detroit Lions,H,H,A,A,H,A,A,A,H,H
2021,3,Houston Texans,Carolina Panthers,A,H,A,A,A,H,H,A,H,A
2021,3,New York Giants,Atlanta Falcons,H,A,H,H,A,H,A,A,H,A
2021,3,Buffalo Bills,Washington Commanders,H,A,H,H,H,A,A,H,H,H
2021,3,Cleveland Browns,Chicago Bears,H,H,A,H,H,A,A,A,A,H
2021,3,Pittsburgh Steelers,Cincinnati Bengals,H,H,H,A,H,H,H,H,H,A
2021,3,Tennessee Titans,Indianapolis Colts,H,H,H,H,A,H,H,A,A,H
2021,3,Jacksonville Jaguars,Arizona Cardinals,A,A,A,A,A,H,H,A,A,A
2021,3,Detroit Lions,Baltimore Ravens,A,A,H,A,A,A,H,A,H,A
2021,3,Kansas City Chiefs,Los Angeles Chargers,H,A,A,H,A,H,H,A,A,A
2021,3,New England Patriots,New Orleans Saints,H,H,H,A,A,A,H,H,A,A
2021,3,Denver Broncos,New York Jets,H,A,H,A,H,A,H,H,H,H
2021,3,Las Vegas Raiders,Miami Dolphins,H,A,H,H,A,A,A,H,H,H
2021,3,Minnesota Vikings,Seattle Seahawks,A,H,H,H,A,H,A,H,H,H
2021,3,Los Angeles Rams,Tampa Bay Buccaneers,H,H,A,A,H,A,A,H,H,H
2021,3,San Francisco 49ers,Green Bay Packers,H,A,H,H,H,H,A,H,A,A
2021,3,Dallas Cowboys,Philadelphia Eagles,H,H,H,H,H,H,H,A,H,H
2021,4,Cincinnati Bengals,Jacksonville Jaguars,H,H,H,H,H,A,A,H,A,H
2021,4,Atlanta Falcons,Washington Commanders,H,H,A,A,H,A,H,H,A,A
2021,4,Buffalo Bills,Houston Texans,H,A,H,H,H,A,A,H,H,H
2021,4,Dallas Cowboys,Carolina Panthers,A,H,A,H,A,H,H,A,H,H
2021,4,Chicago Bears,Detroit Lions,H,H,A,A,A,A,A,H,H,H
2021,4,Minnesota Vikings,Cleveland Browns,A,A,H,A,A,H,H,H,H,A
2021,4,Miami Dolphins,Indianapolis Colts,H,H,A,A,H,H,H,A,A,A
2021,4,Philadelphia Eagles,Kansas City Chiefs,H,A,A,A,H,A,A,H,H,A
2021,4,New Orleans Saints,New York Giants,H,H,A,H,H,H,A,A,H,A
2021,4,New York Jets,Tennessee Titans,A,H,A,A,A,A,A,A,H,H
2021,4,Los Angeles Rams,Arizona Cardinals,H,H,A,A,A,H,H,H,A,A
2021,4,San Francisco 49ers,Seattle Seahawks,H,H,H,H,A,A,H,H,A,A
2021,4,Denver Broncos,Baltimore Ravens,H,A,A,A,A,A,A,A,H,A
2021,4,Green Bay Packers,Pittsburgh Steelers,H,H,A,H,A,A,H,A,H,H
2021,4,New England Patriots,Tampa Bay Buccaneers,A,A,A,A,A,A,A,H,A,A
2021,4,Los Angeles Chargers,Las Vegas Raiders,A,A,A,A,H,A,A,A,H,H
2021,5,Seattle Seahawks,Los Angeles Rams,A,A,A,A,H,H,H,A,H,A
2021,5,Atlanta Falcons,New York Jets,H,H,H,H,A,A,H,H,A,H
2021,5,Carolina Panthers,Philadelphia Eagles,H,A,A,H,H,A,A,A,A,A
2021,5,Cincinnati Bengals,Green Bay Packers,H,H,A,A,A,H,A,H,A,A
2021,5,Pittsburgh Steelers,Denver Broncos,A,H,H,A,A,H,H,H,A,H
2021,5,Minnesota Vikings,Detroit Lions,H,H,H,H,A,A,A,H,H,H
2021,5,Houston Texans,New England Patriots,H,A,A,A,H,H,H,A,H,A
2021,5,Jacksonville Jaguars,Tennessee Titans,A,A,A,A,H,H,H,A,A,A
2021,5,Tampa Bay Buccaneers,Miami Dolphins,H,H,H,H,H,H,A,H,H,H
2021,5,Washington Commanders,New Orleans Saints,H,A,H,A,A,H,H,H,A,A
2021,5,Las Vegas Raiders,Chicago Bears,H,H,H,H,H,A,H,H,A,A
2021,5,Los Angeles Chargers,Cleveland Browns,H,A,H,H,A,A,H,H,H,H
2021,5,Arizona Cardinals,San Francisco 49ers,H,H,H,H,H,A,A,A,H,H
2021,5,Dallas Cowboys,New York Giants,H,A,A,H,H,H,A,A,H,H
2021,5,Kansas City Chiefs,Buffalo Bills,A,A,H,A,A,H,H,H,A,A
2021,5,Baltimore Ravens,Indianapolis Colts,H,H,H,H,H,H,A,H,A,H
2021,6,Philadelphia Eagles,Tampa Bay Buccaneers,A,A,A,A,A,A,H,H,A,A
2021,6,Jacksonville Jaguars,Miami Dolphins,A,A,H,H,A,H,A,H,A,H
2021,6,Carolina Panthers,Minnesota Vikings,H,A,A,A,A,A,A,H,A,A
2021,6,Chicago Bears,Green Bay Packers,A,H,A,A,H,H,A,H,A,A
2021,6,Detroit Lions,Cincinnati Bengals,A,H,A,A,A,H,H,H,A,A
2021,6,Indianapolis Colts,Houston Texans,H,A,H,H,A,H,A,H,H,H
2021,6,Washington Commanders,Kansas City Chiefs,H,A,A,A,A,H,H,A,A,A
2021,6,New York Giants,Los Angeles Rams,A,H,A,A,H,H,H,A,A,A
2021,6,Baltimore Ravens,Los Angeles Chargers,H,A,A,H,H,H,A,H,A,H
2021,6,Cleveland Browns,Arizona Cardinals,A,H,A,A,H,H,H,A,A,A
2021,6,New England Patriots,Dallas Cowboys,A,H,A,A,A,A,A,H,A,A
2021,6,Denver Broncos,Las Vegas Raiders,H,A,A,A,H,H,A,A,A,A
2021,6,Pittsburgh Steelers,Seattle Seahawks,H,H,H,A,A,A,A,H,A,H
2021,6,Tennessee Titans,Buffalo Bills,A,H,A,A,A,H,H,A,A,H
2021,7,Cleveland Browns,Denver Broncos,H,H,A,H,A,A,H,A,A,H
2021,7,Miami Dolphins,Atlanta Falcons,A,A,A,A,H,H,H,A,A,A
2021,7,New York Giants,Carolina Panthers,A,H,H,A,H,H,H,A,H,H
2021,7,Baltimore Ravens,Cincinnati Bengals,H,H,H,A,A,H,H,H,A,A
2021,7,Green Bay Packers,Washington Commanders,H,A,H,H,H,A,A,A,H,H
2021,7,Tennessee Titans,Kansas City Chiefs,H,H,A,H,A,A,A,A,A,H
2021,7,New England Patriots,New York Jets,H,H,H,H,A,A,A,H,H,H
2021,7,Los Angeles Rams,Detroit Lions,H,A,H,H,A,A,A,H,H,H
2021,7,Las Vegas Raiders,Philadelphia Eagles,H,H,H,H,A,A,A,H,H,H
2021,7,Tampa Bay Buccaneers,Chicago Bears,H,H,H,H,H,H,A,A,H,H
2021,7,Arizona Cardinals,Houston Texans,H,A,H,H,A,A,A,H,H,H
2021,7,San Francisco 49ers,Indianapolis Colts,H,A,H,A,H,A,H,H,A,A
2021,7,Seattle Seahawks,New Orleans Saints,A,A,H,A,A,H,H,A,A,A
2021,8,Arizona Cardinals,Green Bay Packers,H,H,H,H,H,A,A,H,A,A
2021,8,Atlanta Falcons,Carolina Panthers,H,H,H,H,H,H,H,H,H,A
2021,8,Buffalo Bills,Miami Dolphins,H,A,H,H,H,A,A,H,H,H
2021,8,Chicago Bears,San Francisco 49ers,H,H,A,A,A,H,A,H,A,A
2021,8,New York Jets,Cincinnati Bengals,A,A,A,A,A,H,H,A,H,H
2021,8,Cleveland Browns,Pittsburgh Steelers,H,A,A,H,H,A,H,A,H,A
2021,8,Indianapolis Colts,Tennessee Titans,A,A,A,A,H,A,A,H,H,A
2021,8,Detroit Lions,Philadelphia Eagles,A,H,H,A,H,H,H,A,A,A
2021,8,Houston Texans,Los Angeles Rams,A,H,A,A,H,A,H,A,A,A
2021,8,Seattle Seahawks,Jacksonville Jaguars,H,A,A,H,H,A,A,A,H,H
2021,8,Los Angeles Chargers,New England Patriots,H,H,H,A,H,A,H,A,H,A
2021,8,New Orleans Saints,Tampa Bay Buccaneers,A,A,A,A,H,H,A,H,H,H
2021,8,Denver Broncos,Washington Commanders,H,A,H,H,A,A,A,A,A,H
2021,8,Minnesota Vikings,Dallas Cowboys,A,A,A,A,A,A,A,H,A,A
2021,8,Kansas City Chiefs,New York Giants,H,A,H,H,A,H,H,A,A,H
2021,9,Indianapolis Colts,New York Jets,H,A,A,H,A,A,A,H,H,H
2021,9,New Orleans Saints,Atlanta Falcons,H,A,A,H,H,H,A,A,H,A
2021,9,Jacksonville Jaguars,Buffalo Bills,A,A,A,A,A,H,H,A,A,H
2021,9,Dallas Cowboys,Denver Broncos,H,H,H,H,A,H,H,A,H,A
2021,9,Baltimore Ravens,Minnesota Vikings,H,H,H,H,H,H,H,H,A,H
2021,9,Carolina Panthers,New England Patriots,H,H,A,A,H,A,H,A,A,A
2021,9,Cincinnati Bengals,Cleveland Browns,H,H,H,H,A,H,H,H,A,A
2021,9,Miami Dolphins,Houston Texans,H,A,H,H,A,H,A,A,H,H
2021,9,New York Giants,Las Vegas Raiders,A,H,A,A,A,H,H,A,H,H
2021,9,Philadelphia Eagles,Los Angeles Chargers,A,H,A,H,A,H,A,H,A,A
2021,9,San Francisco 49ers,Arizona Cardinals,A,A,A,A,H,A,H,H,A,A
2021,9,Kansas City Chiefs,Green Bay Packers,A,H,H,H,H,H,H,H,A,H
2021,9,Los Angeles Rams,Tennessee Titans,H,A,H,H,H,A,A,H,H,A
2021,9,Pittsburgh Steelers,Chicago Bears,H,H,H,H,A,H,A,H,H,H
2021,10,Miami Dolphins,Baltimore Ravens,A,H,A,A,A,A,H,A,A,H
2021,10,Dallas Cowboys,Atlanta Falcons,H,A,H,H,A,H,A,A,H,H
2021,10,New York Jets,Buffalo Bills,A,H,A,A,A,H,H,A,A,A
2021,10,Pittsburgh Steelers,Detroit Lions,H,H,H,H,A,A,A,H,H,H
2021,10,Tennessee Titans,New Orleans Saints,H,H,H,H,H,H,H,A,A,H
2021,10,Washington Commanders,Tampa Bay Buccaneers,A,A,A,A,H,H,H,H,A,H
2021,10,New England Patriots,Cleveland Browns,H,A,H,H,A,A,A,H,H,H
2021,10,Indianapolis Colts,Jacksonville Jaguars,H,H,H,H,H,A,A,H,H,H
2021,10,Los Angeles Chargers,Minnesota Vikings,H,A,H,A,H,A,H,H,A,A
2021,10,Arizona Cardinals,Carolina Panthers,H,H,H,H,H,H,A,A,H,A
2021,10,Denver Broncos,Philadelphia Eagles,H,A,H,A,A,A,A,A,A,A
2021,10,Green Bay Packers,Seattle Seahawks,H,A,H,H,A,A,A,A,H,H
2021,10,Las Vegas Raiders,Kansas City Chiefs,H,H,H,A,H,A,H,H,H,A
2021,10,San Francisco 49ers,Los Angeles Rams,A,A,A,A,H,A,H,A,A,H
2021,11,Atlanta Falcons,New England Patriots,A,H,A,A,H,H,H,H,A,A
2021,11,Buffalo Bills,Indianapolis Colts,H,A,H,H,A,A,A,H,A,A
2021,11,Chicago Bears,Baltimore Ravens,A,A,A,A,A,A,H,A,A,A
2021,11,Tennessee Titans,Houston Texans,H,A,H,H,H,A,A,H,A,A
2021,11,Jacksonville Jaguars,San Francisco 49ers,A,A,A,A,A,H,H,A,A,A
2021,11,Philadelphia Eagles,New Orleans Saints,A,H,A,H,A,A,H,H,H,H
2021,11,Carolina Panthers,Washington Commanders,H,A,A,A,A,A,A,H,H,A
2021,11,Cleveland Browns,Detroit Lions,H,H,H,H,A,A,A,A,H,H
2021,11,Minnesota Vikings,Green Bay Packers,A,H,H,H,H,H,H,H,A,H
2021,11,New York Jets,Miami Dolphins,A,H,H,A,H,H,H,H,A,A
2021,11,Las Vegas Raiders,Cincinnati Bengals,H,H,H,A,A,A,H,H,H,A
2021,11,Kansas City Chiefs,Dallas Cowboys,A,A,H,A,H,H,H,H,A,H
2021,11,Seattle Seahawks,Arizona Cardinals,A,H,A,A,H,H,H,A,A,A
2021,11,Los Angeles Chargers,Pittsburgh Steelers,A,A,H,H,H,A,H,A,H,H
2021,11,Tampa Bay Buccaneers,New York Giants,H,A,H,H,H,A,A,A,H,H
2021,12,Detroit Lions,Chicago Bears,A,A,H,A,H,H,H,H,A,A
2021,12,Dallas Cowboys,Las Vegas Raiders,H,A,A,H,A,H,A,A,H,A
2021,12,New Orleans Saints,Buffalo Bills,A,A,A,A,A,H,H,A,A,A
2021,12,Jacksonville Jaguars,Atlanta Falcons,A,A,A,A,A,H,A,A,A,A
2021,12,Cincinnati Bengals,Pittsburgh Steelers,H,A,H,H,H,H,A,A,A,H
2021,12,Houston Texans,New York Jets,H,A,A,A,H,A,A,H,H,A
2021,12,New York Giants,Philadelphia Eagles,A,H,H,A,H,H,H,A,H,H
2021,12,Miami Dolphins,Carolina Panthers,A,H,H,A,A,H,H,A,A,H
2021,12,Indianapolis Colts,Tampa Bay Buccaneers,A,A,A,A,A,A,H,H,A,A
2021,12,New England Patriots,Tennessee Titans,A,A,H,H,A,A,A,H,H,H
2021,12,Denver Broncos,Los Angeles Chargers,A,H,A,A,A,H,A,A,H,H
2021,12,San Francisco 49ers,Minnesota Vikings,H,H,A,A,A,A,A,A,A,H
2021,12,Green Bay Packers,Los Angeles Rams,H,A,A,A,A,A,A,A,H,H
2021,12,Baltimore Ravens,Cleveland Browns,H,H,H,H,H,H,A,H,A,H
